"X","monitoring_location_id","parameter_code","obs_date","obs_flow","unit_of_measure","approval_status","yr","mo","da","dra","Date","Flow","AGWR","delta_AGWR","Month","Season","RecessionDay","Year","Day"
1,"USGS-01634000",60,"1925-04-01",508,"ft^3/s","Approved",1925,4,1,770,1925-04-01,508,NA,NA,"04","Spring",FALSE,1925,1
2,"USGS-01634000",60,"1925-04-02",473,"ft^3/s","Approved",1925,4,2,770,1925-04-02,473,0.931102362204724,NA,"04","Spring",FALSE,1925,2
3,"USGS-01634000",60,"1925-04-03",473,"ft^3/s","Approved",1925,4,3,770,1925-04-03,473,1,1.07399577167019,"04","Spring",FALSE,1925,3
4,"USGS-01634000",60,"1925-04-04",473,"ft^3/s","Approved",1925,4,4,770,1925-04-04,473,1,1,"04","Spring",FALSE,1925,4
5,"USGS-01634000",60,"1925-04-05",417,"ft^3/s","Approved",1925,4,5,770,1925-04-05,417,0.881606765327696,0.881606765327696,"04","Spring",FALSE,1925,5
6,"USGS-01634000",60,"1925-04-06",417,"ft^3/s","Approved",1925,4,6,770,1925-04-06,417,1,1.13429256594724,"04","Spring",FALSE,1925,6
7,"USGS-01634000",60,"1925-04-07",389,"ft^3/s","Approved",1925,4,7,770,1925-04-07,389,0.932853717026379,0.932853717026379,"04","Spring",FALSE,1925,7
8,"USGS-01634000",60,"1925-04-08",389,"ft^3/s","Approved",1925,4,8,770,1925-04-08,389,1,1.0719794344473,"04","Spring",FALSE,1925,8
9,"USGS-01634000",60,"1925-04-09",368,"ft^3/s","Approved",1925,4,9,770,1925-04-09,368,0.946015424164524,0.946015424164524,"04","Spring",FALSE,1925,9
10,"USGS-01634000",60,"1925-04-10",361,"ft^3/s","Approved",1925,4,10,770,1925-04-10,361,0.980978260869565,1.03695799858223,"04","Spring",FALSE,1925,10
11,"USGS-01634000",60,"1925-04-11",354,"ft^3/s","Approved",1925,4,11,770,1925-04-11,354,0.980609418282548,0.999624005340659,"04","Spring",TRUE,1925,11
12,"USGS-01634000",60,"1925-04-12",375,"ft^3/s","Approved",1925,4,12,770,1925-04-12,375,1.05932203389831,1.08026907976635,"04","Spring",FALSE,1925,12
13,"USGS-01634000",60,"1925-04-13",348,"ft^3/s","Approved",1925,4,13,770,1925-04-13,348,0.928,0.876032,"04","Spring",FALSE,1925,13
14,"USGS-01634000",60,"1925-04-14",334,"ft^3/s","Approved",1925,4,14,770,1925-04-14,334,0.959770114942529,1.03423503765359,"04","Spring",FALSE,1925,14
15,"USGS-01634000",60,"1925-04-15",354,"ft^3/s","Approved",1925,4,15,770,1925-04-15,354,1.05988023952096,1.10430635734519,"04","Spring",FALSE,1925,15
16,"USGS-01634000",60,"1925-04-16",320,"ft^3/s","Approved",1925,4,16,770,1925-04-16,320,0.903954802259887,0.852883909476843,"04","Spring",FALSE,1925,16
17,"USGS-01634000",60,"1925-04-17",307,"ft^3/s","Approved",1925,4,17,770,1925-04-17,307,0.959375,1.06130859375,"04","Spring",FALSE,1925,17
18,"USGS-01634000",60,"1925-04-18",334,"ft^3/s","Approved",1925,4,18,770,1925-04-18,334,1.08794788273616,1.13401733705397,"04","Spring",FALSE,1925,18
19,"USGS-01634000",60,"1925-04-19",327,"ft^3/s","Approved",1925,4,19,770,1925-04-19,327,0.979041916167665,0.899897809172075,"04","Spring",FALSE,1925,19
20,"USGS-01634000",60,"1925-04-20",300,"ft^3/s","Approved",1925,4,20,770,1925-04-20,300,0.917431192660551,0.937070392503437,"04","Spring",FALSE,1925,20
21,"USGS-01634000",60,"1925-04-21",300,"ft^3/s","Approved",1925,4,21,770,1925-04-21,300,1,1.09,"04","Spring",FALSE,1925,21
22,"USGS-01634000",60,"1925-04-22",288,"ft^3/s","Approved",1925,4,22,770,1925-04-22,288,0.96,0.96,"04","Spring",FALSE,1925,22
23,"USGS-01634000",60,"1925-04-23",294,"ft^3/s","Approved",1925,4,23,770,1925-04-23,294,1.02083333333333,1.06336805555556,"04","Spring",FALSE,1925,23
24,"USGS-01634000",60,"1925-04-24",277,"ft^3/s","Approved",1925,4,24,770,1925-04-24,277,0.942176870748299,0.922948771345273,"04","Spring",FALSE,1925,24
25,"USGS-01634000",60,"1925-04-25",265,"ft^3/s","Approved",1925,4,25,770,1925-04-25,265,0.956678700361011,1.01539183359616,"04","Spring",TRUE,1925,25
26,"USGS-01634000",60,"1925-04-26",334,"ft^3/s","Approved",1925,4,26,770,1925-04-26,334,1.26037735849057,1.3174510501958,"04","Spring",FALSE,1925,26
27,"USGS-01634000",60,"1925-04-27",473,"ft^3/s","Approved",1925,4,27,770,1925-04-27,473,1.41616766467066,1.12360608125067,"04","Spring",FALSE,1925,27
28,"USGS-01634000",60,"1925-04-28",796,"ft^3/s","Approved",1925,4,28,770,1925-04-28,796,1.68287526427061,1.18833052487608,"04","Spring",FALSE,1925,28
29,"USGS-01634000",60,"1925-04-29",1960,"ft^3/s","Approved",1925,4,29,770,1925-04-29,1960,2.46231155778894,1.46315749602283,"04","Spring",FALSE,1925,29
30,"USGS-01634000",60,"1925-04-30",2760,"ft^3/s","Approved",1925,4,30,770,1925-04-30,2760,1.40816326530612,0.571886713869221,"04","Spring",FALSE,1925,30
31,"USGS-01634000",60,"1925-05-01",4430,"ft^3/s","Approved",1925,5,1,770,1925-05-01,4430,1.60507246376812,1.13983406847301,"05","Spring",FALSE,1925,1
